3.4800000000e+0, -3.3371835332e+0
3.4900000000e+0, -3.4413446275e+0
3.5000000000e+0, -3.5482127474e+0
3.5100000000e+0, -3.6343425599e+0
3.5200000000e+0, -3.6969783855e+0
3.5300000000e+0, -3.7672964857e+0
3.5400000000e+0, -3.8275195577e+0
3.5500000000e+0, -3.8764532466e+0
3.5600000000e+0, -3.9153210873e+0
3.5700000000e+0, -3.9374355856e+0
3.5800000000e+0, -3.9502256101e+0
3.5900000000e+0, -3.9618936919e+0
3.6000000000e+0, -3.9602828129e+0
3.6100000000e+0, -3.9331999616e+0
3.6200000000e+0, -3.8934647317e+0
3.6300000000e+0, -3.8542214753e+0
3.6400000000e+0, -3.7959635145e+0
3.6500000000e+0, -3.7306172044e+0
3.6600000000e+0, -3.6692055379e+0
3.6700000000e+0, -3.5760629324e+0
3.6800000000e+0, -3.4765212095e+0
3.6900000000e+0, -3.3720193251e+0
3.7000000000e+0, -3.2657586822e+0
3.7100000000e+0, -3.1570434447e+0
3.7200000000e+0, -3.0144182876e+0
3.7300000000e+0, -2.8718806172e+0
3.7400000000e+0, -2.7279805895e+0
3.7500000000e+0, -2.5834832207e+0
3.7600000000e+0, -2.4227774955e+0
3.7700000000e+0, -2.2566962014e+0
3.7800000000e+0, -2.0828655717e+0
3.7900000000e+0, -1.9097815808e+0
3.8000000000e+0, -1.7321948667e+0
3.8100000000e+0, -1.5368947284e+0
3.8200000000e+0, -1.3514062796e+0
3.8300000000e+0, -1.1591814857e+0
3.8400000000e+0, -9.6510696170e-1
3.8500000000e+0, -7.6076053697e-1
3.8600000000e+0, -5.5314644763e-1
3.8700000000e+0, -3.6532235494e-1
3.8800000000e+0, -1.6288000154e-1
3.8900000000e+0, 3.9448956777e-2
3.9000000000e+0, 2.5766450831e-1
3.9100000000e+0, 4.6207478709e-1
3.9200000000e+0, 6.6021753631e-1
3.9300000000e+0, 8.6405136704e-1
3.9400000000e+0, 1.0517003607e+0
3.9500000000e+0, 1.2465310583e+0
3.9600000000e+0, 1.4363722794e+0
3.9700000000e+0, 1.6306214682e+0
3.9800000000e+0, 1.8162324043e+0
3.9900000000e+0, 1.9850631781e+0
4.0000000000e+0, 2.1601595262e+0
4.0100000000e+0, 2.3236159431e+0
4.0200000000e+0, 2.4852336221e+0
4.0300000000e+0, 2.6326009894e+0
4.0400000000e+0, 2.7668707357e+0
4.0500000000e+0, 2.9127936362e+0
4.0600000000e+0, 3.0473273063e+0
4.0700000000e+0, 3.1714541542e+0
4.0800000000e+0, 3.2802442459e+0
4.0900000000e+0, 3.3922244019e+0
4.1000000000e+0, 3.4937756342e+0
4.1100000000e+0, 3.5745568716e+0
4.1200000000e+0, 3.6492180635e+0
4.1300000000e+0, 3.7200290023e+0
4.1400000000e+0, 3.7835334829e+0
4.1500000000e+0, 3.8363177009e+0
4.1600000000e+0, 3.8818746887e+0
4.1700000000e+0, 3.9122193805e+0
4.1800000000e+0, 3.9284250837e+0
4.1900000000e+0, 3.9391308354e+0
4.2000000000e+0, 3.9418527000e+0
4.2100000000e+0, 3.9294698117e+0
4.2200000000e+0, 3.9021300973e+0
4.2300000000e+0, 3.8686333093e+0
4.2400000000e+0, 3.8237283864e+0
4.2500000000e+0, 3.7674579525e+0
4.2600000000e+0, 3.7147506978e+0
4.2700000000e+0, 3.6451660803e+0
4.2800000000e+0, 3.5577376549e+0
4.2900000000e+0, 3.4767264480e+0
4.3000000000e+0, 3.3785434656e+0
4.3100000000e+0, 3.2625929381e+0
4.3200000000e+0, 3.1496703411e+0
4.3300000000e+0, 3.0273304782e+0
4.3400000000e+0, 2.9076183757e+0
4.3500000000e+0, 2.7653018136e+0
4.3600000000e+0, 2.6148025390e+0
4.3700000000e+0, 2.4678863417e+0
4.3800000000e+0, 2.3109890950e+0
4.3900000000e+0, 2.1378490831e+0
4.4000000000e+0, 1.9674609170e+0
4.4100000000e+0, 1.7952492158e+0
4.4200000000e+0, 1.6123332367e+0
4.4300000000e+0, 1.4325059578e+0
4.4400000000e+0, 1.2358256480e+0
4.4500000000e+0, 1.0367323432e+0
4.4600000000e+0, 8.4656821727e-1
4.4700000000e+0, 6.4556629010e-1
4.4800000000e+0, 4.4745505363e-1
4.4900000000e+0, 2.3401558501e-1
4.5000000000e+0, 3.5790766523e-2
4.5100000000e+0, -1.5363652380e-1
4.5200000000e+0, -3.6798451659e-1
4.5300000000e+0, -5.6644460804e-1
4.5400000000e+0, -7.8228746383e-1
4.5500000000e+0, -9.8810146211e-1
4.5600000000e+0, -1.1801524129e+0
4.5700000000e+0, -1.3714420730e+0
4.5800000000e+0, -1.5705154877e+0
4.5900000000e+0, -1.7617589763e+0
4.6000000000e+0, -1.9315466726e+0
4.6100000000e+0, -2.1157137573e+0
4.6200000000e+0, -2.2931547841e+0
4.6300000000e+0, -2.4563251667e+0
4.6400000000e+0, -2.6123008954e+0
4.6500000000e+0, -2.7664751872e+0
4.6600000000e+0, -2.9155695238e+0
4.6700000000e+0, -3.0447305302e+0
4.6800000000e+0, -3.1705896869e+0
4.6900000000e+0, -3.2963108377e+0
4.7000000000e+0, -3.4118661297e+0
